iter	Passed	Remaining
759	1538651	18706759
760	1540713	18705198
761	1542763	18703477
762	1544685	18700211
763	1546615	18697042
764	1548882	18697950
765	1550652	18692849
766	1552679	18690863
767	1554555	18687047
768	1556506	18684144
769	1558312	18679513
770	1560306	18677128
771	1562181	18673332
772	1564134	18670459
773	1565928	18665701
774	1568012	18664408
775	1569958	18661465
776	1572116	18661045
777	1574164	18659311
778	1576196	18657390
779	1578169	18654778
780	1580364	18654781
781	1582662	18655988
782	1584555	18652422
783	1586630	18650999
784	1588711	18649645
785	1590653	18646670
786	1592811	18646219
787	1594733	18643002
788	1596494	18637905
789	1598442	18635001
790	1600423	18632484
791	1602443	18630431
792	1604335	18626882
793	1606326	18624490
794	1608275	18621605
795	1610058	18616810
796	1612172	18615841
797	1614126	18613023
798	1616110	18610558
799	1618238	18609737
800	1620217	18607217
801	1622530	18608523
802	1624698	18608165
803	1626529	18603937
804	1628506	18601393
805	1630654	18600788
806	1632806	18600238
807	1634609	18595702
808	1636400	18591047
809	1638359	18588300
810	1640142	18583562
811	1642003	18579719
812	1643985	18577236
813	1646002	18575154
814	1647987	18572722
815	1649881	18569258
816	1651819	18566293
817	1653727	18562991
818	1655725	18560704
819	1657718	18558366
820	1659830	18557354
821	1661663	18553225
822	1663802	18552508
823	1665569	18547648
824	1667523	18544883
825	1669618	18543685
826	1671469	18539765
827	1673463	18537450
828	1675362	18534074
829	1677283	18530952
830	1679437	18530398
831	1681414	18527890
832	1683581	18527479
833	1685574	18525149
834	1687606	18523250
835	1689628	18521234
836	1691787	18520728
837	1693535	18515715
838	1695729	18515584
839	1697732	18513366
840	1699697	18510732
841	1701824	18509871
842	1703827	18507648
843	1705781	18504898
844	1707936	18504326
845	1709925	18501955
846	1712132	18501950
847	1713926	18497475
848	1715833	18494217
849	1717906	18492754
850	1719891	18490347
851	1721888	18488075
852	1723611	18482858
853	1725466	18479064
854	1727267	18474686
855	1729359	18473440
856	1731163	18469105
857	1733244	18467741
858	1735146	18464463
859	1736937	18460006
860	1738809	18456424
861	1740652	18452535
862	1742459	18448269
863	1744747	18449092
864	1746617	18445492
865	1748409	18441078
866	1750299	18437697
867	1752440	18436968
868	1754449	18434844
869	1756696	18435214
870	1758835	18434458
871	1761073	18434728
872	1762921	18430915
873	1764909	18428565
874	1766890	18426147
875	1768820	18423192
876	1770799	18420757
877	1772812	18418677
878	1774629	18414552
879	1776893	18415079
880	1779023	18414207
881	1781113	18412912
882	1782982	18409346
883	1785041	18407730
884	1787132	18406454
885	1789240	18405344
886	1791371	18404475
887	1793365	18402196
888	1795482	18401172
889	1797512	18399258
890	1799470	18396609
891	1801313	18392784
892	1803021	18387589
893	1805002	18385182
894	1807064	18383599
895	1809100	18381751
896	1811116	18379701
897	1813209	18378431
898	1815002	18374125
899	1817138	18373285
900	1819312	18372833
901	1821293	18370426
902	1823210	18367378
903	1825319	18366265
904	1827408	18364953
905	1829455	18363213
906	1831320	18359647
907	1833259	18356818
908	1835350	18355519
909	1837373	18353548
910	1839555	18353154
911	1841671	18352096
912	1843690	18350073
913	1845689	18347852
914	1847983	18348557
915	1849960	18346116
916	1851895	18343255
917	1853973	18341818
918	1856079	18340653
919	1857942	18337080
920	1859878	18334245
921	1861863	18331888
922	1863964	18330670
923	1866192	18330699
924	1868046	18327048
925	1869796	18322389
926	1871741	18319642
927	1873706	18317096
928	1875704	18314872
929	1877738	18312996
930	1879552	18308980
931	1881503	18306302
932	1883527	18304331
933	1885415	18301048
934	1887388	18298587
935	1889665	18299067
936	1891558	18295830
937	1893478	18292857
938	1895689	18292698
939	1897637	18289991
940	1899919	18290513
941	1901667	18285882
942	1903653	18283547
943	1905392	18278853
944	1907297	18275742
945	1909083	18271507
946	1911015	18268660
947	1913079	18267083
948	1915133	18265409
949	1917158	18263455
950	1919358	18263171
951	1921402	18261394
952	1923457	18259731
953	1925711	18259940
954	1927847	18259038
955	1929845	18256824
956	1931622	18252521
957	1933664	18250722
958	1935750	18249348
959	1937636	18246073
960	1939610	18243642
961	1941330	18238821
962	1943372	18237030
963	1945458	18235643
964	1947229	18231310
965	1949082	18227758
966	1951136	18226073
967	1953291	18225342
968	1955267	18222935
969	1957252	18220609
970	1959534	18221051
971	1961554	18219046
972	1963466	18216046
973	1965596	18215065
974	1967411	18211171
975	1969519	18209980
976	1971459	18207246
977	1973497	18205417
978	1975494	18203200
979	1977631	18202280
980	1979565	18199495
981	1981683	18198389
982	1983855	18197789
983	1985830	18195376
984	1987706	18192053
985	1989956	18192162
986	1991722	18187837
987	1993962	18187845
988	1996133	18187217
989	1997978	18183620
990	1999943	18181120
991	2002044	18179857
992	2003904	18176398
993	2005927	18174427
994	2007897	18171980
995	2009919	18169991
996	2011961	18168195
997	2014000	18166363
998	2015929	18163548
999	2018063	18162572
1000	2020188	18161511
1001	2022474	18161900
1002	2024432	18159344
1003	2026784	18160308
1004	2028695	18157325
1005	2030905	18157024
1006	2033265	18158047
1007	2035387	18156945
1008	2037490	18155678
1009	2039490	18153484
1010	2041385	18150362
1011	2043198	18146511
1012	2045414	18146238
1013	2047416	18144065
1014	2049534	18142921
1015	2051266	18138365
1016	2053104	18134748
1017	2054909	18130845
1018	2056847	18128113
1019	2058624	18123970
1020	2060569	18121305
1021	2062562	18119063
1022	2064622	18117412
1023	2066800	18116800
1024	2068769	18114347
1025	2070894	18113262
1026	2072726	18109615
1027	2074920	18109132
1028	2076697	18105007
1029	2078598	18101971
1030	2080571	18099561
1031	2082608	18097704
1032	2084864	18097750
1033	2086788	18094920
1034	2088553	18090707
1035	2090645	18089333
1036	2092578	18086580
1037	2094764	18086011
1038	2096502	18081575
1039	2098605	18080289
1040	2100321	18075678
1041	2102360	18073846
1042	2104531	18073143
1043	2106526	18070930
1044	2108453	18068137
1045	2110499	18066358
1046	2112262	18062160
1047	2114374	18060955
1048	2116733	18061849
1049	2118732	18059675
1050	2120961	18059453
1051	2122806	18055961
1052	2125151	18056721
1053	2126987	18053157
1054	2128928	18050490
1055	2130858	18047729
1056	2132734	18044510
1057	2134816	18043032
1058	2136704	18039917
1059	2138690	18037638
1060	2141008	18038147
1061	2142864	18034771
1062	2144999	18033731
1063	2146794	18029848
1064	2148783	18027587
1065	2150790	18025481
1066	2152600	18021721
1067	2154518	18018876
1068	2156682	18018080
1069	2158765	18016612
1070	2160788	18014638
1071	2162787	18012465
1072	2165055	18012534
1073	2166988	18009814
1074	2169005	18007793
1075	2171158	18006897
1076	2173158	18004725
1077	2175525	18005599
1078	2177780	18005543
1079	2179790	18003456
1080	2181682	18000395
1081	2183764	17998898
1082	2185963	17998372
1083	2187954	17996128
1084	2189981	17994182
1085	2191876	17991145
1086	2193828	17988585
1087	2195935	17987295
1088	2198046	17986036
1089	2200024	17983689
1090	2201895	17980467
1091	2203728	17976934
1092	2205607	17973786
1093	2207462	17970442
1094	2209417	17967914
1095	2211385	17965492
1096	2213402	17963465
1097	2215356	17960933
1098	2217468	17959681
1099	2219573	17958367
1100	2221655	17956868
1101	2223770	17955634
1102	2225927	17954736
1103	2227862	17952051
1104	2230168	17952355
1105	2232163	17950143
1106	2233921	17946038
1107	2235904	17943739
1108	2237902	17941564
1109	2239741	17938109
1110	2241417	17933360
1111	2243361	17930751
1112	2245191	17927238
1113	2247319	17926108
1114	2249316	17923929
1115	2251360	17922119
1116	2253427	17920498
1117	2255294	17917282
1118	2257309	17915251
1119	2259485	17914493
1120	2261724	17914232
1121	2263961	17913951
1122	2265853	17910934
1123	2267815	17908480
1124	2269869	17906745
1125	2271809	17904114
1126	2274064	17903967
1127	2276033	17901567
1128	2278004	17899184
1129	2279866	17895944
1130	2281813	17893372
1131	2283803	17891136
1132	2285867	17889483
1133	2287824	17886992
1134	2289656	17883526
1135	2291839	17882801
1136	2293947	17881495
1137	2295887	17878874
1138	2297853	17876456
1139	2299849	17874270
1140	2301874	17872313
1141	2303709	17868881
1142	2305616	17866010
1143	2307879	17865891
1144	2310034	17864936
1145	2312151	17863687
1146	2314125	17861337
1147	2316059	17858676
1148	2317990	17855993
1149	2319982	17853774
1150	2322093	17852480
1151	2324115	17850501
1152	2326174	17848802
1153	2328280	17847457
1154	2330451	17846615
1155	2332533	17845090
1156	2334431	17842160
1157	2336240	17838545
1158	2338485	17838265
1159	2340497	17836203
1160	2342603	17834863
1161	2344495	17831887
1162	2346557	17830203
1163	2348275	17825912
1164	2350202	17823205
1165	2352199	17821037
1166	2354184	17818773
1167	2356243	17817077
1168	2358251	17814988
1169	2360143	17812021
1170	2362127	17809753
1171	2364264	17808638
1172	2366205	17806053
1173	2368007	17802415
1174	2370071	17800747
1175	2372279	17800162
1176	2374070	17796448
1177	2376285	17795916
1178	2378080	17792238
1179	2379952	17789139
1180	2381939	17786893
1181	2383931	17784692
1182	2386155	17784217
1183	2388340	17783455
1184	2390455	17782167
1185	2392539	17780644
1186	2394466	17777957
1187	2396609	17776870
1188	2398982	17777491
1189	2401102	17776226
1190	2403525	17777211
1191	2405507	17774927
1192	2407351	17771622
1193	2409355	17769504
1194	2411635	17769416
1195	2413498	17766253
1196	2415557	17764537
1197	2417570	17762483
1198	2419602	17760570
1199	2421602	17758417
1200	2423610	17756325
1201	2425969	17756801
1202	2427775	17753234
1203	2429823	17751434
1204	2432123	17751474
1205	2434342	17750915
1206	2436279	17748307
1207	2438199	17745571
1208	2440215	17743534
1209	2442252	17741651
1210	2444020	17737818
1211	2445958	17735219
1212	2448024	17733548
1213	2450081	17731811
1214	2451994	17729032
1215	2454305	17729127
1216	2456399	17727657
1217	2458356	17725196
1218	2460508	17724140
1219	2462647	17722985
1220	2464781	17721801
1221	2466712	17719153
1222	2468945	17718672
1223	2471114	17717731
1224	2473127	17715665
1225	2475295	17714715
1226	2477356	17713000
1227	2479502	17711888
1228	2481363	17708737
1229	2483626	17708459
1230	2485846	17707869
1231	2487816	17705502
1232	2489763	17702962
1233	2491482	17698814
1234	2493619	17697628
1235	2495569	17695120
1236	2497465	17692227
1237	2499229	17688409
1238	2501351	17687117
1239	2503185	17683794
1240	2505440	17683445
1241	2507538	17681985
1242	2509555	17679952
1243	2511488	17677326
1244	2513645	17676274
1245	2515812	17675297
1246	2518077	17675007
1247	2520393	17675065
1248	2522709	17675127
1249	2524758	17673308
