iter	Passed	Remaining
441	74782	94408
442	74955	94244
443	75144	94099
444	75310	93926
445	75487	93767
446	75639	93576
447	75802	93399
448	75955	93210
449	76136	93056
450	76325	92910
451	76484	92729
452	76645	92549
453	76829	92398
454	76995	92225
455	77179	92074
456	77343	91898
457	77511	91727
458	77647	91519
459	77805	91337
460	77982	91177
461	78141	90996
462	78282	90793
463	78451	90625
464	78618	90453
465	78800	90299
466	78965	90125
467	79102	89919
468	79271	89750
469	79431	89571
470	79578	89377
471	79732	89192
472	79887	89007
473	80060	88843
474	80214	88658
475	80386	88492
476	80541	88309
477	80717	88147
478	80895	87988
479	81070	87826
480	81249	87668
481	81410	87491
482	81566	87307
483	81741	87146
484	81894	86960
485	82072	86801
486	82234	86624
487	82396	86448
488	82560	86274
489	82726	86102
490	82904	85943
491	83074	85775
492	83247	85611
493	83413	85439
494	83566	85255
495	83763	85114
496	83922	84935
497	84113	84789
498	84277	84615
499	84423	84423
500	84593	84256
501	84754	84078
502	84927	83914
503	85090	83739
504	85253	83565
505	85429	83403
506	85587	83224
507	85744	83043
508	85918	82879
509	86071	82696
510	86251	82538
511	86412	82361
512	86567	82179
513	86706	81983
514	86880	81819
515	87055	81656
516	87212	81477
517	87367	81295
518	87543	81133
519	87677	80932
520	87826	80746
521	87986	80569
522	88144	80391
523	88309	80219
524	88480	80053
525	88658	79893
526	88821	79719
527	88991	79553
528	89164	79388
529	89335	79222
530	89526	79073
531	89690	78900
532	89868	78740
533	90034	78569
534	90189	78389
535	90363	78225
536	90513	78040
537	90669	77861
538	90822	77679
539	90989	77509
540	91160	77342
541	91310	77158
542	91486	76996
543	91650	76824
544	91809	76648
545	91991	76491
546	92157	76320
547	92333	76158
548	92497	75985
549	92660	75813
550	92837	75651
551	92967	75451
552	93141	75287
553	93297	75109
554	93472	74946
555	93649	74784
556	93800	74602
557	93938	74410
558	94103	74238
559	94248	74052
560	94426	73891
561	94578	73710
562	94745	73541
563	94908	73369
564	95062	73189
565	95229	73020
566	95388	72845
567	95545	72668
568	95703	72492
569	95858	72313
570	96029	72148
571	96163	71954
572	96330	71785
573	96488	71610
574	96656	71441
575	96810	71263
576	96975	71092
577	97144	70925
578	97276	70731
579	97442	70561
580	97625	70404
581	97778	70225
582	97956	70064
583	98114	69889
584	98277	69718
585	98460	69561
586	98624	69389
587	98786	69217
588	98964	69056
589	99127	68885
590	99300	68720
591	99458	68546
592	99612	68368
593	99777	68198
594	99937	68024
595	100106	67857
596	100273	67688
597	100441	67520
598	100625	67363
599	100766	67177
600	100949	67020
601	101111	66848
602	101293	66689
603	101444	66509
604	101597	66332
605	101753	66156
606	101910	65981
607	102082	65816
608	102264	65657
609	102435	65491
610	102619	65333
611	102780	65161
612	102948	64993
613	103109	64821
614	103265	64646
615	103448	64487
616	103611	64316
617	103780	64148
618	103944	63978
619	104104	63805
620	104285	63646
621	104442	63471
622	104607	63301
623	104782	63138
624	104954	62972
625	105140	62815
626	105296	62640
627	105485	62484
628	105642	62310
629	105810	62142
630	105962	61965
631	106127	61795
632	106288	61623
633	106443	61448
634	106611	61280
635	106739	61090
636	106897	60916
637	107068	60750
638	107223	60575
639	107359	60389
640	107532	60224
641	107699	60056
642	107865	59887
643	108036	59721
644	108209	59557
645	108360	59380
646	108523	59209
647	108678	59035
648	108859	58874
649	109044	58716
650	109190	58537
651	109356	58368
652	109517	58196
653	109681	58026
654	109844	57857
655	110036	57702
656	110197	57530
657	110372	57367
658	110531	57194
659	110704	57029
660	110880	56865
661	111043	56696
662	111213	56529
663	111396	56369
664	111563	56201
665	111740	56038
666	111873	55852
667	112036	55682
668	112197	55511
669	112365	55344
670	112531	55175
671	112639	54978
672	112800	54808
673	112960	54636
674	113123	54467
675	113268	54288
676	113422	54114
677	113593	53948
678	113760	53780
679	113926	53612
680	114098	53447
681	114265	53279
682	114434	53112
683	114590	52939
684	114787	52785
685	114959	52619
686	115127	52452
687	115281	52278
688	115448	52110
689	115624	51947
690	115796	51781
691	115951	51608
692	116113	51438
693	116244	51254
694	116399	51081
695	116571	50916
696	116738	50748
697	116896	50577
698	117032	50395
699	117192	50225
700	117373	50063
701	117530	49891
702	117699	49725
703	117874	49560
704	118042	49393
705	118225	49232
706	118388	49063
707	118580	48906
708	118744	48737
709	118909	48568
710	119086	48405
711	119245	48234
712	119411	48065
713	119584	47900
714	119765	47738
715	119905	47560
716	120068	47390
717	120248	47228
718	120424	47064
719	120582	46893
720	120753	46726
721	120859	46536
722	121022	46366
723	121207	46206
724	121378	46040
725	121557	45877
726	121718	45707
727	121883	45539
728	122048	45370
729	122225	45206
730	122396	45040
731	122557	44870
732	122724	44703
733	122902	44539
734	123057	44367
735	123229	44201
736	123387	44031
737	123548	43861
738	123703	43689
739	123866	43520
740	124057	43361
741	124231	43196
742	124410	43032
743	124568	42862
744	124681	42676
745	124848	42508
746	125011	42339
747	125181	42173
748	125346	42005
749	125516	41838
750	125701	41677
751	125865	41508
752	126030	41340
753	126200	41174
754	126336	40996
755	126514	40832
756	126654	40656
757	126790	40479
758	126948	40309
759	127113	40141
760	127270	39970
761	127438	39803
762	127615	39639
763	127793	39475
764	127956	39306
765	128143	39145
766	128305	38976
767	128475	38810
768	128637	38641
769	128791	38470
770	128963	38304
771	129140	38139
772	129306	37972
773	129488	37809
774	129662	37643
775	129835	37478
776	129995	37308
777	130181	37146
778	130361	36983
779	130528	36815
780	130724	36656
781	130883	36486
782	131038	36315
783	131196	36145
784	131362	35978
785	131532	35811
786	131687	35641
787	131854	35473
788	132030	35308
789	132186	35138
790	132352	34970
791	132509	34800
792	132639	34623
793	132799	34454
794	132978	34290
795	133148	34123
796	133309	33954
797	133480	33788
798	133646	33620
799	133813	33453
800	133964	33281
801	134118	33111
802	134291	32945
803	134449	32776
804	134616	32609
805	134791	32443
806	134956	32275
807	135113	32106
808	135282	31939
809	135459	31774
810	135644	31611
811	135803	31442
812	135970	31274
813	136144	31109
814	136303	30940
815	136477	30774
816	136628	30603
817	136825	30442
818	136987	30274
819	137155	30107
820	137327	29941
821	137483	29771
822	137664	29607
823	137821	29437
824	137999	29272
825	138149	29101
826	138319	28934
827	138484	28767
828	138642	28598
829	138805	28430
830	139004	28269
831	139174	28102
832	139354	27937
833	139516	27769
834	139679	27601
835	139865	27437
836	140032	27270
837	140199	27103
838	140370	26936
839	140534	26768
840	140706	26602
841	140888	26437
842	141044	26268
843	141203	26099
844	141342	25926
845	141528	25762
846	141683	25593
847	141790	25415
848	141956	25247
849	142121	25080
850	142300	24915
851	142455	24745
852	142598	24574
853	142767	24407
854	142925	24238
855	143109	24074
856	143269	23906
857	143437	23739
858	143614	23573
859	143779	23405
860	143949	23239
861	144109	23070
862	144289	22905
863	144462	22739
864	144616	22570
865	144803	22406
866	144967	22238
867	145103	22066
868	145278	21900
869	145432	21731
870	145629	21568
871	145800	21401
872	145983	21237
873	146156	21070
874	146325	20903
875	146503	20737
876	146661	20569
877	146855	20405
878	147028	20239
879	147195	20072
880	147374	19906
881	147514	19735
882	147687	19568
883	147857	19402
884	148036	19236
885	148213	19070
886	148380	18903
887	148540	18734
888	148705	18567
889	148864	18399
890	149037	18232
891	149200	18064
892	149362	17896
893	149538	17730
894	149713	17564
895	149896	17398
896	150058	17230
897	150220	17062
898	150377	16894
899	150521	16724
900	150716	16560
901	150875	16392
902	151032	16223
903	151213	16058
904	151387	15891
905	151572	15726
906	151734	15558
907	151889	15389
908	152055	15222
909	152224	15055
910	152390	14887
911	152550	14719
912	152689	14549
913	152846	14381
914	153004	14213
915	153175	14046
916	153330	13878
917	153498	13711
918	153656	13543
919	153837	13377
920	153984	13208
921	154142	13040
922	154307	12872
923	154476	12705
924	154647	12538
925	154824	12372
926	154984	12204
927	155157	12038
928	155320	11870
929	155479	11702
930	155661	11536
931	155797	11367
932	155968	11200
933	156128	11032
934	156291	10865
935	156469	10698
936	156636	10531
937	156794	10363
938	156955	10196
939	157122	10029
940	157315	9863
941	157449	9694
942	157612	9526
943	157771	9359
944	157921	9191
945	158110	9025
946	158265	8857
947	158434	8690
948	158616	8524
949	158784	8357
950	158963	8190
951	159134	8023
952	159297	7856
953	159456	7688
954	159615	7521
955	159799	7354
956	159963	7187
957	160131	7020
958	160302	6853
959	160471	6686
960	160649	6519
961	160831	6352
962	161009	6186
963	161167	6018
964	161322	5851
965	161500	5684
966	161658	5516
967	161815	5349
968	161972	5181
969	162131	5014
970	162325	4848
971	162494	4680
972	162671	4514
973	162845	4347
974	163007	4179
975	163186	4012
976	163321	3844
977	163461	3677
978	163618	3509
979	163784	3342
980	163962	3175
981	164092	3007
982	164253	2840
983	164410	2673
984	164563	2506
985	164747	2339
986	164905	2172
987	165066	2004
988	165229	1837
989	165392	1670
990	165565	1503
991	165739	1336
992	165899	1169
993	166064	1002
994	166230	835
995	166408	668
996	166569	501
997	166742	334
998	166908	167
999	167089	0
