iter	Passed	Remaining
385	98361	156460
386	98613	156201
387	98819	155869
388	99087	155635
389	99340	155378
390	99625	155170
391	99885	154924
392	100136	154663
393	100396	154417
394	100651	154161
395	100919	153928
396	101165	153658
397	101424	153411
398	101678	153154
399	101927	152891
400	102157	152598
401	102394	152318
402	102665	152088
403	102930	151847
404	103110	151482
405	103378	151247
406	103624	150981
407	103893	150747
408	104165	150518
409	104362	150179
410	104629	149942
411	104826	149606
412	105033	149284
413	105251	148979
414	105515	148738
415	105794	148519
416	106056	148274
417	106312	148024
418	106566	147769
419	106822	147516
420	107102	147297
421	107351	147035
422	107615	146794
423	107837	146496
424	108103	146257
425	108364	146011
426	108612	145749
427	108831	145447
428	109089	145198
429	109346	144947
430	109614	144711
431	109850	144432
432	110062	144123
433	110318	143871
434	110564	143606
435	110834	143373
436	111078	143105
437	111338	142858
438	111605	142620
439	111859	142366
440	112136	142141
441	112343	141826
442	112592	141566
443	112862	141332
444	113129	141094
445	113409	140871
446	113623	140567
447	113897	140337
448	114161	140095
449	114336	139744
450	114605	139508
451	114846	139239
452	115109	138995
453	115372	138751
454	115621	138492
455	115797	138144
456	116040	137876
457	116276	137602
458	116533	137352
459	116781	137091
460	117053	136858
461	117296	136592
462	117555	136344
463	117772	136047
464	118041	135811
465	118298	135561
466	118549	135304
467	118810	135057
468	119079	134820
469	119343	134578
470	119615	134344
471	119864	134086
472	120127	133842
473	120394	133602
474	120661	133362
475	120894	133085
476	121151	132835
477	121408	132583
478	121664	132332
479	121912	132071
480	122170	131822
481	122375	131515
482	122634	131267
483	122921	131048
484	123191	130812
485	123471	130584
486	123725	130330
487	123981	130078
488	124234	129824
489	124495	129577
490	124760	129334
491	125012	129077
492	125256	128813
493	125502	128551
494	125747	128287
495	126020	128052
496	126269	127794
497	126533	127549
498	126770	127278
499	127018	127018
500	127205	126697
501	127462	126446
502	127738	126214
503	127991	125960
504	128251	125711
505	128520	125472
506	128769	125213
507	129023	124959
508	129245	124674
509	129525	124445
510	129762	124175
511	130003	123909
512	130220	123620
513	130484	123376
514	130708	123094
515	130919	122800
516	131161	122536
517	131370	122240
518	131629	121991
519	131892	121747
520	132162	121508
521	132372	121214
522	132622	120957
523	132875	120703
524	133122	120443
525	133389	120203
526	133636	119943
527	133799	119608
528	134039	119343
529	134291	119088
530	134525	118818
531	134776	118562
532	135037	118316
533	135287	118059
534	135507	117777
535	135769	117531
536	136027	117282
537	136297	117043
538	136498	116745
539	136756	116496
540	137032	116262
541	137285	116008
542	137547	115763
543	137810	115517
544	138084	115281
545	138301	114997
546	138545	114736
547	138803	114487
548	139070	114245
549	139348	114012
550	139625	113778
551	139884	113529
552	140105	113249
553	140364	113000
554	140610	112741
555	140880	112501
556	141128	112243
557	141374	111984
558	141639	111740
559	141897	111490
560	142162	111246
561	142363	110952
562	142638	110715
563	142891	110462
564	143100	110174
565	143361	109927
566	143575	109643
567	143836	109396
568	144080	109136
569	144296	108855
570	144569	108616
571	144807	108352
572	145075	108110
573	145324	107854
574	145585	107606
575	145860	107369
576	146111	107114
577	146358	106856
578	146605	106598
579	146870	106354
580	147127	106104
581	147337	105819
582	147590	105566
583	147850	105318
584	148114	105072
585	148375	104824
586	148617	104564
587	148888	104323
588	149149	104075
589	149418	103833
590	149700	103599
591	149952	103345
592	150173	103070
593	150388	102790
594	150638	102535
595	150902	102289
596	151152	102034
597	151358	101749
598	151624	101504
599	151883	101255
600	152169	101024
601	152416	100766
602	152664	100510
603	152924	100261
604	153167	100002
605	153430	99755
606	153686	99503
607	153948	99256
608	154207	99006
609	154468	98758
610	154746	98521
611	154959	98242
612	155213	97989
613	155469	97737
614	155687	97462
615	155962	97223
616	156229	96978
617	156496	96733
618	156769	96493
619	157038	96249
620	157300	96001
621	157567	95756
622	157839	95514
623	158097	95264
624	158382	95029
625	158654	94787
626	158892	94524
627	159144	94270
628	159418	94029
629	159643	93758
630	159920	93519
631	160166	93261
632	160426	93012
633	160685	92761
634	160943	92511
635	161213	92266
636	161425	91989
637	161679	91736
638	161938	91486
639	162207	91241
640	162466	90991
641	162712	90733
642	162980	90488
643	163198	90215
644	163455	89963
645	163677	89693
646	163884	89414
647	164108	89145
648	164356	88889
649	164607	88634
650	164870	88386
651	165126	88135
652	165347	87864
653	165601	87611
654	165857	87359
655	166116	87109
656	166373	86858
657	166617	86600
658	166816	86319
659	167065	86064
660	167340	85822
661	167601	85573
662	167866	85325
663	168122	85073
664	168325	84795
665	168499	84502
666	168750	84248
667	169022	84004
668	169277	83753
669	169526	83498
670	169788	83249
671	170065	83008
672	170274	82733
673	170542	82487
674	170795	82235
675	171085	81999
676	171351	81752
677	171611	81502
678	171855	81245
679	172086	80981
680	172366	80741
681	172634	80495
682	172908	80251
683	173155	79995
684	173421	79748
685	173695	79504
686	173941	79248
687	174222	79007
688	174481	78757
689	174768	78519
690	175043	78275
691	175301	78024
692	175573	77779
693	175837	77530
694	176098	77280
695	176384	77041
696	176637	76787
697	176841	76512
698	177119	76270
699	177377	76019
700	177605	75754
701	177856	75500
702	178100	75243
703	178366	74995
704	178614	74739
705	178882	74492
706	179141	74241
707	179355	73971
708	179601	73715
709	179866	73466
710	180120	73213
711	180329	72942
712	180574	72685
713	180839	72436
714	181112	72191
715	181342	71929
716	181551	71658
717	181819	71411
718	182070	71156
719	182296	70892
720	182588	70654
721	182796	70384
722	183076	70141
723	183349	69895
724	183611	69645
725	183887	69401
726	184138	69147
727	184413	68901
728	184669	68649
729	184930	68399
730	185200	68151
731	185451	67897
732	185705	67644
733	185887	67365
734	186162	67119
735	186445	66877
736	186659	66609
737	186908	66355
738	187162	66102
739	187422	65850
740	187688	65602
741	187940	65348
742	188154	65081
743	188357	64811
744	188623	64562
745	188897	64316
746	189156	64064
747	189419	63814
748	189685	63566
749	189862	63287
750	190085	63024
751	190346	62773
752	190610	62524
753	190868	62272
754	191134	62023
755	191417	61780
756	191669	61526
757	191938	61278
758	192216	61033
759	192477	60782
760	192748	60534
761	192947	60264
762	193180	60004
763	193460	59759
764	193721	59509
765	193994	59261
766	194195	58992
767	194463	58744
768	194728	58494
769	195008	58249
770	195278	58001
771	195433	57718
772	195657	57456
773	195907	57203
774	196116	56936
775	196385	56688
776	196635	56434
777	196900	56184
778	197154	55932
779	197411	55680
780	197650	55423
781	197900	55169
782	198149	54914
783	198398	54660
784	198654	54408
785	198831	54134
786	199080	53880
787	199332	53627
788	199569	53370
789	199819	53116
790	200104	52872
791	200367	52621
792	200668	52381
793	200949	52135
794	201217	51886
795	201492	51638
796	201752	51387
797	202022	51138
798	202267	50883
799	202543	50635
800	202811	50386
801	203069	50134
802	203327	49882
803	203582	49629
804	203857	49381
805	204119	49130
806	204369	48876
807	204632	48625
808	204892	48373
809	205159	48123
810	205448	47878
811	205624	47607
812	205861	47350
813	206090	47091
814	206345	46839
815	206581	46582
816	206791	46319
817	207059	46069
818	207329	45820
819	207551	45560
820	207781	45301
821	208040	45050
822	208257	44789
823	208527	44539
824	208797	44290
825	209108	44049
826	209390	43802
827	209650	43550
828	209903	43297
829	210181	43049
830	210413	42791
831	210663	42537
832	210838	42268
833	211091	42015
834	211355	41764
835	211642	41518
836	211913	41268
837	212159	41014
838	212370	40752
839	212627	40500
840	212855	40242
841	213121	39991
842	213336	39731
843	213551	39471
844	213814	39220
845	214093	38972
846	214360	38721
847	214628	38471
848	214809	38205
849	215079	37955
850	215366	37708
851	215631	37457
852	215920	37210
853	216174	36957
854	216428	36704
855	216684	36451
856	216948	36200
857	217170	35942
858	217442	35691
859	217707	35440
860	217970	35189
861	218238	34938
862	218432	34675
863	218656	34418
864	218917	34166
865	219091	33901
866	219300	33641
867	219523	33383
868	219778	33131
869	220036	32878
870	220280	32624
871	220516	32369
872	220760	32115
873	221021	31863
874	221278	31611
875	221548	31360
876	221795	31106
877	222008	30848
878	222275	30597
879	222501	30341
880	222802	30094
881	223004	29835
882	223277	29584
883	223529	29331
884	223807	29082
885	224078	28831
886	224286	28573
887	224546	28321
888	224820	28070
889	225116	27823
890	225431	27577
891	225698	27326
892	225961	27074
893	226249	26826
894	226495	26572
895	226754	26319
896	226953	26060
897	227182	25804
898	227449	25553
899	227746	25305
900	228026	25055
901	228265	24800
902	228482	24543
903	228644	24280
904	228913	24029
905	229154	23775
906	229417	23523
907	229644	23267
908	229919	23017
909	230205	22767
910	230438	22512
911	230691	22259
912	230971	22009
913	231247	21758
914	231458	21501
915	231688	21246
916	231946	20994
917	232191	20740
918	232448	20487
919	232724	20236
920	232989	19984
921	233262	19733
922	233519	19481
923	233792	19229
924	234105	18981
925	234389	18730
926	234560	18471
927	234834	18219
928	235105	17968
929	235359	17715
930	235635	17463
931	235894	17211
932	236158	16958
933	236417	16706
934	236678	16453
935	236953	16201
936	237196	15948
937	237493	15697
938	237757	15445
939	238048	15194
940	238337	14943
941	238552	14687
942	238803	14434
943	239057	14181
944	239337	13929
945	239605	13677
946	239869	13424
947	240031	13166
948	240245	12910
949	240464	12656
950	240739	12404
951	240942	12148
952	241195	11895
953	241467	11643
954	241756	11391
955	242031	11139
956	242301	10887
957	242521	10632
958	242793	10380
959	243054	10127
960	243335	9875
961	243594	9622
962	243902	9371
963	244154	9117
964	244428	8865
965	244670	8611
966	244925	8358
967	245200	8105
968	245461	7852
969	245731	7599
970	246020	7347
971	246285	7094
972	246560	6841
973	246843	6589
974	247107	6336
975	247316	6081
976	247575	5828
977	247847	5575
978	248074	5321
979	248326	5067
980	248558	4814
981	248812	4560
982	249076	4307
983	249338	4054
984	249563	3800
985	249783	3546
986	250044	3293
987	250301	3040
988	250564	2786
989	250844	2533
990	251101	2280
991	251346	2026
992	251605	1773
993	251888	1520
994	252107	1266
995	252414	1013
996	252669	760
997	252951	506
998	253170	253
999	253450	0
